ID_KA;ID_KU;ACRONYM;NAME;DATE;LOCATION;DEADLINE (unused);;CONGRESS_ID;DEADLINE
102;1015;Scopus-WADCE 2021;7th International Workshop on Aircraft Design and Control Engineering (WADCE 2021);Dec 9, 2021 - Dec 12, 2021;Melbourne, Australia;Jun 10, 2021;10/06/2021;509;2021-06-10
102;1015;FDL 2021;24th IEEE Forum on specification & Design Languages;Sep 8, 2021 - Sep 10, 2021;Antibes (France);May 24, 2021 (May 17, 2021);24/05/2021;510;2021-05-24
102;1015;CODES + ISSS 2021;International Conference on Hardware/Software Codesign and System Synthesis;Oct 10, 2021 - Oct 15, 2021;virtual?;Apr 9, 2021 (Apr 2, 2021);9/04/2021;511;2021-04-09
102;1015;AIEDAM Data-Enabled Design 2021;AIEDAM Thematic Collection: Perspectives on Data-Enabled Design - Design meets Data Science;N/A;N/A;Apr 30, 2021;30/04/2021;512;2021-04-30
102;1015;SCOPUS-ATDMAE 2021;5th International Conference on Advanced Technologies in Design, Mechanical and Aeronautical Engineering (ATDMAE 2021);Aug 25, 2021 - Aug 27, 2021;Amsterdam, Netherlands;Apr 25, 2021;25/04/2021;513;2021-04-25
102;1015;desAIgn 2021;International Conference on the Impact of Artificial Intelligence on Contemporary Design;May 25, 2021 - May 25, 2021;online;Mar 25, 2021;25/03/2021;514;2021-03-25
102;1015;HEART 2021;11th International Symposium on Highly Efficient Accelerators and Reconfigurable Technologies;Jun 21, 2021 - Jun 23, 2021;Online;Mar 15, 2021;15/03/2021;515;2021-03-15
102;1015;ICCPM 2021;2021 12th International Conference on Construction and Project Management (ICCPM 2021);Sep 27, 2021 - Sep 29, 2021;Macau, China;May 10, 2021;10/05/2021;516;2021-05-10
102;1015;SDM 2021;8th International Conference on Sustainable Design and Manufacturing;Sep 15, 2021 - Sep 17, 2021;Split, Croatia & Virtual;Apr 2, 2021;2/04/2021;517;2021-04-02
102;1015;SBCCI 2021;34rd Symposium on Integrated Circuits and Systems Design;Aug 23, 2021 - Aug 27, 2021;Campinas, Brazil;Apr 5, 2021;5/04/2021;518;2021-04-05
102;1015;ATDMAE 2021;5th International Conference on Advanced Technologies in Design, Mechanical and Aeronautical Engineering (ATDMAE 2021);Aug 25, 2021 - Aug 27, 2021;Amsterdam, Netherlands;Apr 25, 2021;25/04/2021;519;2021-04-25
102;1015;Industry Practices in Edu 2021;Book Chapter for Industry Practices, Processes and Techniques Adopted in Education - Supporting innovative teaching and learning practice;N/A;n/a;Mar 1, 2021 (Jan 20, 2021);1/03/2021;520;2021-03-01
102;1015;SMACD 2021;International Conference on Synthesis, Modeling, Analysis and Simulation Methods and Applications to Circuit Design;Jul 19, 2021 - Jul 22, 2021;Virtual event;Mar 7, 2021;7/03/2021;521;2021-03-07
102;1015;AIFIT 2021;AI for Future Intelligent Transportation: Smarter and Greener Design;Feb 15, 2021 - May 31, 2021;India;Apr 30, 2021 (Feb 15, 2021);30/04/2021;522;2021-04-30
102;1015;BMSD 2021;11th Int. Symposium on Business Modeling and Software Design;Jul 5, 2021 - Jul 7, 2021;Sofia, Bulgaria;Mar 15, 2021;15/03/2021;523;2021-03-15
102;1015;CST 2021;8th International Conference on Foundations of Computer Science & Technology;Dec 23, 2021 - Dec 24, 2021;Sydney, Australia;Mar 13, 2021;13/03/2021;524;2021-03-13
102;1015;IHCI 2021;15th International Conference on Interfaces and Human Computer Interaction 2021;Jul 21, 2021 - Jul 23, 2021;online;Mar 1, 2021;1/03/2021;525;2021-03-01
102;1015;Sensors (MDPI) SI on TIE 2021;Sensors Special Issue on Trusted IoT Ecosystem;N/A;N/A;Mar 31, 2021;31/03/2021;526;2021-03-31
102;1015;IMECE 2021;International Mechanical Engineering Congress and Exposition;Nov 1, 2021 - Nov 4, 2021;Virtual;Mar 9, 2021;9/03/2021;527;2021-03-09
102;1015;WCN 2022;Wireless Communications and Networking: Theory and Practice;N/A;N/A;Feb 28, 2021;28/02/2021;528;2021-02-28
102;1016;MobiSPC 2021;The 18th International Conference on Mobile Systems and Pervasive Computing;Aug 9, 2021 - Aug 12, 2021;Leuven, Belgium;Mar 19, 2021;19/03/2021;529;2021-03-19
102;1016;IIOM Conference 2021;IIOM International Conference 2021- Obsolescence Management- The Key to Sustainability;May 25, 2021 - May 27, 2021;Munich;Sep 30, 2020;30/09/2020;530;2020-09-30
102;1017;MobiSPC 2021;The 18th International Conference on Mobile Systems and Pervasive Computing;Aug 9, 2021 - Aug 12, 2021;Leuven, Belgium;Mar 19, 2021;19/03/2021;531;2021-03-19
102;1017;VALID 2021;The Thirteenth International Conference on Advances in System Testing and Validation Lifecycle;Oct 3, 2021 - Oct 7, 2021;Barcelona, Spain;Jul 5, 2021;5/07/2021;532;2021-07-05
102;1017;ICSEA 2021;The Sixteenth International Conference on Software Engineering Advances;Oct 3, 2021 - Oct 7, 2021;Barcelona, Spain;Jul 5, 2021;5/07/2021;533;2021-07-05
102;1017;EuroSTAR Conference 2021;29th EuroSTAR Software Testing & Quality Conference;Sep 28, 2021 - Sep 30, 2021;In-Person & Online;Feb 7, 2021;7/02/2021;534;2021-02-07
102;1017;CSIA 2021;12th International Conference on Communications Security & Information Assurance;Nov 20, 2021 - Nov 21, 2021;Zurich, Switzerland;Mar 6, 2021;6/03/2021;535;2021-03-06
102;1017;SOEN 2021;6th International Conference on Software Engineering;May 29, 2021 - May 30, 2021;Vancouver, Canada;Feb 20, 2021;20/02/2021;536;2021-02-20
102;1017;CP 2021;Twenty-Seventh Conference on Principles and Practice of Constraint Programming;Oct 25, 2021 - Oct 29, 2021;Montpellier (France);Jun 21, 2021 (May 14, 2021);21/06/2021;537;2021-06-21
102;1017;CP 2021;International Conference on Principles and Practice of Constraint Programming;Oct 25, 2021 - Oct 29, 2021;Montpellier;May 14, 2021;14/05/2021;538;2021-05-14
102;1017;TASE 2021;The 15th International Symposium on Theoretical Aspects of Software Engineering;Aug 25, 2021 - Aug 27, 2021;Shanghai;Mar 7, 2021 (Feb 28, 2021);7/03/2021;539;2021-03-07
102;1017;JSS SI on Test Automation 2021;Special Issue on “Test Automation: Trends, Benefits, and Costs” - Journal of Systems and Software (Elsevier);N/A;N/A;Mar 31, 2021;31/03/2021;540;2021-03-31
102;1017;SOFE 2021;7th International Conference on Software Engineering;Mar 20, 2021 - Mar 21, 2021;Vienna, Austria;Feb 20, 2021;20/02/2021;541;2021-02-20
102;1017;SIGPRO 2021;International Conference on Data Science and Cloud Computing;Sep 18, 2021 - Sep 19, 2021;Copenhagen, Denmark;Feb 20, 2021;20/02/2021;542;2021-02-20
102;1017;MLDS 2021;2nd International Conference on Machine Learning Techniques and Data Science;Nov 20, 2021 - Nov 21, 2021;Zurich, Switzerland;Mar 6, 2021;6/03/2021;543;2021-03-06
102;1017;SEC 2021;7th International Conference on Software Engineering;Mar 27, 2021 - Mar 28, 2021;Sydney, Australia;Feb 20, 2021;20/02/2021;544;2021-02-20
102;1017;DaMi 2021;7th International Conference on Data Mining;Apr 24, 2021 - Apr 25, 2021;Copenhagen, Denmark;Feb 20, 2021;20/02/2021;545;2021-02-20
102;1017;CAIML 2021;2nd International Conference on Artificial Intelligence and Machine Learning;Jun 26, 2021 - Jun 27, 2021;Sydney, Australia;Feb 27, 2021;27/02/2021;546;2021-02-27
102;1017;SE 2021;9th International Conference on Software Engineering & Trends;Jul 10, 2021 - Jul 11, 2021;Toronto, Canada;Feb 20, 2021;20/02/2021;547;2021-02-20
102;1017;IEEE ADAITC 2021;2021 IEEE Autonomous Driving AI Test Challenge;Aug 23, 2021 - Aug 26, 2021;Online;Mar 15, 2021;15/03/2021;548;2021-03-15
102;1017;ASOFT 2021;2nd International Conference on Advances in Software Engineering;Sep 18, 2021 - Sep 19, 2021;Copenhagen, Denmark;Feb 20, 2021;20/02/2021;549;2021-02-20
102;1017;IJSEA 2021;International Journal of Software Engineering & Applications -ERA Indexed;N/A;N/A;Feb 20, 2021;20/02/2021;550;2021-02-20
102;1017;VSC @IEEE WETICE 2021;Track on Validating Software for Critical Systems (VSC) @IEEE WETICE 2021;Jun 23, 2021 - Jun 25, 2021;Basque Coast - Bayonne, France;Feb 28, 2021;28/02/2021;551;2021-02-28
102;1017;SEMIT 2021;2nd International Conference on Software Engineering and Managing Information Technology;Nov 20, 2021 - Nov 21, 2021;Zurich, Switzerland;Mar 6, 2021;6/03/2021;552;2021-03-06
102;1017;SOFEA 2021;7th International Conference on Software Engineering and Applications;Oct 23, 2021 - Oct 24, 2021;Sydney, Australia;Feb 20, 2021;20/02/2021;553;2021-02-20
102;1017;SEA 2021;10th International Conference on Software Engineering and Applications;Jun 19, 2021 - Jun 20, 2021;Copenhagen, Denmark;Feb 27, 2021;27/02/2021;554;2021-02-27
102;1017;IJCSA 2021;International Journal on Computational Science & Applications;N/A;N/A;Feb 20, 2021;20/02/2021;555;2021-02-20
102;1017;SOENG 2021;7th International Conference on Software Engineering;Apr 24, 2021 - Apr 25, 2021;Copenhagen, Denmark;Feb 20, 2021;20/02/2021;556;2021-02-20
102;1017;DMDBS 2021;7th International Conference on Data Mining and Database Management Systems;Nov 27, 2021 - Nov 28, 2021;London, United Kingdom;Feb 27, 2021;27/02/2021;557;2021-02-27
102;1017;Crowd@QoMEX 2021;Crowd-sourced and Remote User Studies for Quality of Experience and Usability Research;Jun 14, 2021 - Jun 17, 2021;virtual;Feb 16, 2021;16/02/2021;558;2021-02-16
102;1017;ADCOM 2021;7th International conference on Advanced Computing;Mar 20, 2021 - Mar 21, 2021;Vienna, Austria;Feb 20, 2021;20/02/2021;559;2021-02-20
102;1017;CMC 2021;7th International Conference on Control, Modeling and Computing;Jul 24, 2021 - Jul 25, 2021;London, United Kingdom;Feb 20, 2021;20/02/2021;560;2021-02-20
102;1017;IJMPICT 2021;International Journal of Managing Public Sector Information and Communication Technologies;N/A;N/A;Feb 20, 2021;20/02/2021;561;2021-02-20
102;1018;EI-CFAIS 2021;2021 International Conference on Frontiers of Artificial Intelligence and Statistics (CFAIS 2021);Dec 1, 2021 - Dec 3, 2021;Beijing, China;Oct 30, 2021;30/10/2021;562;2021-10-30
102;1018;AIKE 2021;IEEE Artificial Intelligence & Knowledge Engineering 2021;Dec 1, 2021 - Dec 3, 2021;Laguna Hills, CA;Sep 15, 2021;15/09/2021;563;2021-09-15
102;1018;ICRE--EI Compendex, Scopus 2021;2021 5th International Conference on Reliability Engineering (ICRE 2021)--EI Compendex, Scopus;Nov 24, 2021 - Nov 26, 2021;Palermo, Italy;Jul 5, 2021;5/07/2021;564;2021-07-05
102;1018;ICSRS--Scopus & EI Compendex 2021;2021 5th International Conference on System Reliability and Safety (ICSRS 2021)--Scopus & EI Compendex;Nov 24, 2021 - Nov 26, 2021;Palermo, Italy;Jul 5, 2021;5/07/2021;565;2021-07-05
102;1018;ICPE 2021;International Conference on Performance Engineering;Apr 19, 2021 - Apr 23, 2021;Rennes, France;Oct 23, 2021 (Oct 16, 2021);23/10/2021;566;2021-10-23
102;1018;MobiSPC 2021;The 18th International Conference on Mobile Systems and Pervasive Computing;Aug 9, 2021 - Aug 12, 2021;Leuven, Belgium;Mar 19, 2021;19/03/2021;567;2021-03-19
102;1018;SA-TTA 2021;The 9th track on Software Architecture: Theory, Technology, and Applications (SA-TTA) at the 36th ACM/SIGAPP Symposium On Applied Computing (SAC 2021);Mar 22, 2021 - Mar 26, 2021;Gwangju, Korea;Oct 28, 2021;28/10/2021;568;2021-10-28
102;1018;ICCAEE 2021;2021 4th International Conference on Civil, Architectural and Environmental Engineering(ICCAEE 2021);Dec 10, 2021 - Dec 12, 2021;Shanghai, China;Oct 31, 2021;31/10/2021;569;2021-10-31
102;1018;EI-WBDC 2021;2021 3rd International Workshop on Big Data and Computing(WBDC 2021);Dec 3, 2021 - Dec 5, 2021;Beijing, China;Oct 31, 2021;31/10/2021;570;2021-10-31
102;1018;SOFSEM 2021;47th International Conference on Current Trends in Theory and Practice of Computer Science;Jan 25, 2021 - Jan 28, 2021;Bozen-Bolzano, Italy;Aug 3, 2021 (Jul 27, 2021);3/08/2021;571;2021-08-03
102;1018;ISOPE 2021;31st International Ocean and Polar Engineering Conference;Jun 20, 2021 - Jun 25, 2021;Rhodes, Greece;Nov 20, 2021;20/11/2021;572;2021-11-20
102;1018;FCSIT 2021;2021 3rd Euro-Asia Conference on Frontiers of Computer Science and Information Technology (FCSIT 2021);Dec 3, 2021 - Dec 5, 2021;Beijing, China;Oct 31, 2021;31/10/2021;573;2021-10-31
102;1018;4th ICSTR Rome 2021;4th ICSTR Rome – International Conference on Science & Technology Research, 09-10 September 2021;Sep 9, 2021 - Sep 10, 2021;University of Washington – Rome Center (;Sep 8, 2021;8/09/2021;574;2021-09-08
102;1018;AICCC--EI, Scopus 2021;2021 4th Artificial Intelligence and Cloud Computing Conference (AICCC 2021)--EI Compendex, Scopus;Dec 17, 2021 - Dec 19, 2021;Kyoto, Japan;Aug 5, 2021;5/08/2021;575;2021-08-05
102;1018;NAOME 2021;2021 5th International Conference on Naval Architecture and Ocean&Marine Engineering(NAOME 2021);Dec 10, 2021 - Dec 12, 2021;Shanghai, China;Oct 31, 2021;31/10/2021;576;2021-10-31
102;1018;CEVVE 2021;2021 International Conference on Electric Vehicle and Vehicle Engineering (CEVVE 2021);Sep 17, 2021 - Sep 19, 2021;Frankfurt, Germany;Jul 31, 2021;31/07/2021;577;2021-07-31
102;1018;IOP--PEIE--EI Compendex, Scopus 2021;IOP--2021 Internatonal Conference on Power, Energy and Industrial Engineering (PEIE 2021)--EI Compendex, Scopus;Nov 26, 2021 - Nov 28, 2021;Shenzhen, China;Jul 20, 2021;20/07/2021;578;2021-07-20
102;1018;PEIE--IOP, EI, Scopus 2021;IOP--2021 Internatonal Conference on Power, Energy and Industrial Engineering (PEIE 2021)--EI Compendex, Scopus;Nov 26, 2021 - Nov 28, 2021;Shenzhen, China;Jul 20, 2021;20/07/2021;579;2021-07-20
102;1018;ICSTTE 2021;2021 5th International Conference on SmartRail, Traffic and Transportation Engineering (ICSTTE 2021);Sep 17, 2021 - Sep 19, 2021;Frankfurt, Germany;Jul 31, 2021;31/07/2021;580;2021-07-31
102;1018;MEAMT 2021;2021 5th International Conference on Material Engineering and Advanced Manufacturing Technology (MEAMT 2021);Oct 15, 2021 - Oct 17, 2021;Singapore;Aug 30, 2021;30/08/2021;581;2021-08-30
102;1018;ICMEIM 2021;2021 International Conference on Mechanical Engineering and Intelligent Manufacturing (ICMEIM 2021);Oct 27, 2021 - Oct 29, 2021;Sapporo, Japan;Aug 5, 2021 (Aug 30, 2021);5/08/2021;582;2021-08-05
102;1018;EI-MEAMT 2021;2021 5th International Conference on Material Engineering and Advanced Manufacturing Technology (MEAMT 2021);Oct 15, 2021 - Oct 17, 2021;Singapore;Aug 30, 2021;30/08/2021;583;2021-08-30
102;1018;ICPEE--Ei and Scopus 2021;2021 5th International Conference on Power and Energy Engineering (ICPEE 2021)--Ei Compendex, Scopus;Dec 2, 2021 - Dec 4, 2021;Xiamen, China;Aug 15, 2021;15/08/2021;584;2021-08-15
102;1018;CCISP-Scopus 2021;The 6th International Conference on Communication, Image and Signal Processing;Nov 19, 2021 - Nov 21, 2021;Chengdu, China;Jul 20, 2021;20/07/2021;585;2021-07-20
102;1018;ICRER--EI, Scopus 2021;2021 3rd International Conference on Resources and Environmental Research (ICRER 2021)--Ei Compendex, Scopus;Dec 2, 2021 - Dec 4, 2021;Xiamen, China;Aug 15, 2021;15/08/2021;586;2021-08-15
102;1018;IOP--ICREC--EI Compendex, Scopus 2021;IOP--2021 the 6th International Conference on Renewable Energy and Conservation (ICREC 2021)--EI Compendex, Scopus;Nov 26, 2021 - Nov 28, 2021;Shenzhen, China;Jul 20, 2021;20/07/2021;587;2021-07-20
102;1018;EI-CoEEPE 2021;2021 International Joint Conference on Energy, Electrical and Power Engineering (CoEEPE 2021);Sep 17, 2021 - Sep 19, 2021;Frankfurt, Germany;Jul 31, 2021;31/07/2021;588;2021-07-31
102;1018;GESB 2021;Genome Engineering and Synthetic Biology (4th edition);Sep 23, 2021 - Sep 24, 2021;De Bijloke, Bijlokekaai 7, 9000 Gent;Jul 8, 2021;8/07/2021;589;2021-07-08
102;1018;SPIE OP 2021;SPIE Optics + Photonics 2021;Aug 1, 2021 - Aug 5, 2021;San Diego, CA;Jul 7, 2021 (Jan 20, 2021);7/07/2021;590;2021-07-07
102;1018;ICREC--IOP, EI, Scopus 2021;IOP--2021 the 6th International Conference on Renewable Energy and Conservation (ICREC 2021)--EI Compendex, Scopus;Nov 26, 2021 - Nov 28, 2021;Shenzhen, China;Jul 20, 2021;20/07/2021;591;2021-07-20
102;1018;MDPI - Risk Management - Scopus 2021;Special Issue of Journal Applied System Innovation: Risk Management;N/A;N/A;Jul 31, 2021;31/07/2021;592;2021-07-31
103;1019;ICDM 2021;21st IEEE International Conference on Data Mining;Dec 7, 2021 - Dec 10, 2021;Auckland, New Zealand;Jun 11, 2021;11/06/2021;593;2021-06-11
103;1019;PODC 2021;Principles of Distributed Computing;Jul 26, 2021 - Jul 30, 2021;Salerno, Italy;Feb 15, 2021 (Feb 11, 2021);15/02/2021;594;2021-02-15
103;1019;Euro-Par 2021;European Conference on Parallel and Distributed Computing;Sep 1, 2021 - Sep 3, 2021;Lisbon, Portugal;Feb 12, 2021 (Feb 5, 2021);12/02/2021;595;2021-02-12
103;1019;SA-TTA 2021;The 9th track on Software Architecture: Theory, Technology, and Applications (SA-TTA) at the 36th ACM/SIGAPP Symposium On Applied Computing (SAC 2021);Mar 22, 2021 - Mar 26, 2021;Gwangju, Korea;Oct 28, 2021;28/10/2021;596;2021-10-28
103;1019;ICSRS--Scopus & EI Compendex 2021;2021 5th International Conference on System Reliability and Safety (ICSRS 2021)--Scopus & EI Compendex;Nov 24, 2021 - Nov 26, 2021;Palermo, Italy;Jul 5, 2021;5/07/2021;597;2021-07-05
103;1019;UVS-Oman 2022;The 2nd International Conference on Unmanned Vehicle Systems (UVS-Oman 2022) - IEEE;Feb 7, 2022 - Feb 9, 2022;Muscat, Oman;Oct 15, 2021;15/10/2021;598;2021-10-15
103;1019;Micro - Compiling for Accelerators 2022;IEEE Micro Special Issue on Compiling for Accelerators;N/A;N/A;Dec 15, 2021;15/12/2021;599;2021-12-15
103;1019;STRA - Eurasia Research 2021;8th ICSTR Dubai – International Conference on Science & Technology Research, 25-26 October 2021;Oct 25, 2021 - Oct 26, 2021;Flora Creek, Deira, Dubai, UAE;Oct 24, 2021;24/10/2021;600;2021-10-24
103;1019;6th ICSTR London September 2021;6th ICSTR London – International Conference on Science & Technology Research, 09-10 September 2021;Sep 9, 2021 - Sep 10, 2021;The Tomlinson Centre, Queensbridge Road,;Sep 8, 2021;8/09/2021;601;2021-09-08
103;1019;UBICOMM 2021;The Fifteenth International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies;Oct 3, 2021 - Oct 7, 2021;Barcelona, Spain;Jul 5, 2021;5/07/2021;602;2021-07-05
103;1019;STRA - Eurasia Research 2021;3rd ICSTR Paris – International Conference on Science & Technology Research, 28-29 November 2021;Nov 28, 2021 - Nov 29, 2021;FormaSquare-Docks de Paris, Paris, Franc;Nov 26, 2021;26/11/2021;603;2021-11-26
103;1019;SNPD 2021;22nd IEEE/ACIS International Summer Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing;Jul 7, 2021 - Jul 9, 2021;Taichung, Taiwan;Apr 4, 2021;4/04/2021;604;2021-04-04
103;1019;3rd ICSTR Athens September 2021;3rd ICSTR Athens – International Conference on Science & Technology Research, 17-18 September 2021;Sep 17, 2021 - Sep 18, 2021;Novotel Athenes, Michail Voda 4, Athens;Sep 16, 2021;16/09/2021;605;2021-09-16
103;1019;EMERGING 2021;The Thirteenth International Conference on Emerging Networks and Systems Intelligence;Oct 3, 2021 - Oct 7, 2021;Barcelona, Spain;Jul 5, 2021;5/07/2021;606;2021-07-05
103;1019;ISCSIC 2021;2021 5th International Symposium on Computer Science and Intelligent Control;Nov 12, 2021 - Nov 14, 2021;Rome, Italy;Oct 15, 2021;15/10/2021;607;2021-10-15
103;1019;NAOME 2021;2021 5th International Conference on Naval Architecture and Ocean&Marine Engineering(NAOME 2021);Dec 10, 2021 - Dec 12, 2021;Shanghai, China;Oct 31, 2021;31/10/2021;608;2021-10-31
103;1019;SI: Advanced Technology for IE 2022;Special Issue: Secure and Advanced Technology for Intelligent Environments;Jan 1, 2021 - Jun 1, 2022;JAISE (IOS) journal;Sep 5, 2021;5/09/2021;609;2021-09-05
103;1019;AICCC--EI, Scopus 2021;2021 4th Artificial Intelligence and Cloud Computing Conference (AICCC 2021)--EI Compendex, Scopus;Dec 17, 2021 - Dec 19, 2021;Kyoto, Japan;Aug 5, 2021;5/08/2021;610;2021-08-05
103;1019;CFMAI 2021;2021 3rd International Conference on Frontiers of Mathematics and Artificial Intelligence (CFMAI 2021);Dec 1, 2021 - Dec 3, 2021;Beijing, China;Oct 31, 2021;31/10/2021;611;2021-10-31
